country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending
Kuwait,KW,KWT,2018,,2025-04-15,2.118,39.2799987792969,60.0099983215332,15.7600002288818,32067.9623689512,100,49.386,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2013,,2025-04-15,1.968,34.0999984741211,55.7599983215332,11.3199996948242,49651.0439709448,100,49.289,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2017,,2025-04-15,2.16,38.2000007629395,59.5299987792969,15.1000003814697,29047.6535822842,100,49.588,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2014,,2025-04-15,2.06,NA,NA,NA,44368.781373043,100,49.539,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2002,,2025-04-15,2.795,NA,NA,NA,18512.7523035862,100,45.016,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2015,,2025-04-15,2.03,36.3199996948242,58.4700012207031,13.0900001525879,29882.2126867068,100,49.648,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2011,,2025-04-15,1.956,NA,NA,NA,49169.6063983139,100,48.147,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2001,,2025-04-15,2.839,NA,NA,NA,17374.2318664227,99.908,44.533,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2021,,2025-04-15,2.148,NA,NA,NA,34043.542153557,100,47.133,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2019,,2025-04-15,2.082,NA,NA,NA,31707.8737464917,100,49.28,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2004,,2025-04-15,2.762,NA,NA,NA,27552.2827399787,100,45.921,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2020,,2025-04-15,2.033,NA,NA,NA,25236.0755520534,100,46.126,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2012,,2025-04-15,1.99,34.2599983215332,55.6199989318848,11.1899995803833,52155.2225460479,100,48.889,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2022,,2025-04-15,1.546,NA,NA,NA,40077.238047746,100,49.839,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2023,,2025-04-15,1.524,NA,NA,NA,33729.7985494456,100,48.865,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2009,,2025-04-15,2.155,NA,NA,NA,37907.1001320042,100,46.689,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2000,,2025-04-15,2.887,NA,NA,NA,19296.3471698729,99,44.177,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2006,,2025-04-15,2.589,31.3299999237061,48.9300003051758,11.7399997711182,42946.6374104066,100,46.028,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2003,,2025-04-15,2.771,NA,NA,NA,22690.655175144,100,45.617,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2016,,2025-04-15,2.061,NA,NA,NA,27323.6890643847,100,49.532,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2005,,2025-04-15,2.731,30.1000003814697,46.4099998474121,11.6099996566772,36122.6142741227,100,46.087,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2010,,2025-04-15,2.044,NA,NA,NA,39212.2726673435,100,47.287,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2007,,2025-04-15,2.412,30.7099990844727,49.5,11.2399997711182,45709.4132876371,100,46.049,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2008,,2025-04-15,2.266,32.1699981689453,53.7099990844727,11.6300001144409,55585.1889344442,100,46.272,NA,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kyrgyz Republic,KG,KGZ,2002,,2025-04-15,2.4,NA,NA,NA,321.726775366804,35.295,63.954,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2001,,2025-04-15,2.4,NA,NA,NA,308.411326685178,35.296,63.883,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2003,,2025-04-15,2.5,NA,NA,NA,380.505828812441,35.293,63.372,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2007,,2025-04-15,2.7,NA,NA,NA,721.771646044636,35.287,61.964,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2000,,2025-04-15,2.4,NA,NA,NA,279.621767006739,35.298,64.323,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2006,,2025-04-15,2.7,NA,NA,NA,543.113512472219,35.289,62.688,47.76110807,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2014,,2025-04-15,3.2,90.9282684326172,95.7106170654297,0,1264.52679529608,35.635,54.504,41.91864521,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2015,,2025-04-15,3.2,91.0814361572266,96.0719299316406,0,1105.65202996955,35.777,54.677,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2004,,2025-04-15,2.6,NA,NA,NA,433.233915720699,35.292,62.819,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2005,,2025-04-15,2.5,NA,NA,NA,476.548239793618,35.29,62.916,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2018,,2025-04-15,3.3,64.4615097045898,92.7425308227539,24.6006393432617,1283.52040333083,36.351,52.055,39.3763412,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2019,,2025-04-15,3.3,NA,NA,NA,1421.99927504102,36.591,51.771,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2020,,2025-04-15,3.1,NA,NA,NA,1229.51775742135,36.856,53.08,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2008,,2025-04-15,2.8,NA,NA,NA,966.388569370494,35.285,61.273,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2009,,2025-04-15,2.9,87.0899963378906,94.5199966430664,17.4300003051758,870.198894546917,35.284,61.093,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2010,,2025-04-15,3.1,NA,NA,NA,876.954476440354,35.306,61.223,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2011,,2025-04-15,3.1,NA,NA,NA,1117.40184423062,35.352,60.096,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2012,,2025-04-15,3.2,NA,NA,NA,1168.62244675446,35.423,57.06,36.3,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2013,,2025-04-15,3.1,NA,NA,NA,1269.66303464348,35.517,54.587,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2017,,2025-04-15,3,90.4399261474609,96.1469345092773,0,1221.39056490366,36.135,50.995,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2023,,2025-04-15,2.7,NA,NA,NA,1970.15780961839,37.801,53.068,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2016,,2025-04-15,3.1,91.6610717773438,96.3672485351562,0,1103.27498361324,35.944,53.868,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2022,,2025-04-15,2.8,NA,NA,NA,1739.72030814894,37.461,52.942,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2021,,2025-04-15,2.89,NA,NA,NA,1349.99730650542,37.146,52.554,NA,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Lao PDR,LA,LAO,2006,,2025-04-15,3.559,NA,NA,NA,579.391947440719,27.748,57.589,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2020,,2025-04-15,2.535,NA,NA,NA,2583.77730696131,36.29,58.619,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2011,,2025-04-15,3.049,NA,NA,NA,1361.54704394913,30.66,56.724,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2005,,2025-04-15,3.685,NA,NA,NA,466.061506997741,27.186,57.81,38.4,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2009,,2025-04-15,3.229,NA,NA,NA,935.03237283283,29.475,57.065,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2014,,2025-04-15,2.802,NA,NA,NA,1981.03910900473,32.487,56.308,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2015,,2025-04-15,2.796,NA,NA,NA,2121.01339097363,33.108,56.199,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2016,,2025-04-15,2.744,NA,NA,NA,2303.22156035363,33.736,56.105,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2004,,2025-04-15,3.898,NA,NA,NA,409.296298284117,26.242,57.998,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2017,,2025-04-15,2.691,10.684100151062,16.7583694458008,3.53433990478516,2432.43059478511,34.368,56.02,56.2757987,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2021,,2025-04-15,2.494,NA,NA,NA,2526.05105018529,36.939,60.095,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2007,,2025-04-15,3.438,NA,NA,NA,697.323013673925,28.316,57.408,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2008,,2025-04-15,3.331,NA,NA,NA,885.747376088762,28.893,57.228,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2013,,2025-04-15,2.872,NA,NA,NA,1812.51774424651,31.872,56.433,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2010,,2025-04-15,3.137,13.0790815353394,26.6000633239746,2.52713799476624,1125.91610151261,30.064,56.884,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2001,,2025-04-15,4.29,NA,NA,NA,320.316005439568,22.993,58.495,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2012,,2025-04-15,2.953,NA,NA,NA,1563.5650771337,31.264,56.574,49.64620322,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2003,,2025-04-15,4.024,NA,NA,NA,355.097216151461,25.126,58.169,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2000,,2025-04-15,4.429,NA,NA,NA,318.749852236965,21.977,58.652,32.2,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2018,,2025-04-15,2.633,NA,NA,NA,2545.1075420815,35.004,57.046,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2002,,2025-04-15,4.132,NA,NA,NA,313.350817148131,24.044,58.334,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2023,,2025-04-15,2.421,NA,NA,NA,2066.94979776957,38.247,61.365,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2022,,2025-04-15,2.455,19.7092666625977,33.6456108093262,4.1893892288208,2046.40440255621,37.592,61.369,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2019,,2025-04-15,2.589,NA,NA,NA,2589.32081035237,35.645,58.085,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Latvia,LV,LVA,2008,,2025-04-15,1.58,84.2699966430664,98.0199966430664,NA,15677.6080864506,67.834,54.841,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2013,,2025-04-15,1.52,89.0199966430664,98.9800033569336,32.8199996948242,14484.4715282132,67.925,53.773,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2009,,2025-04-15,1.46,86.1399993896484,98.629997253418,NA,11996.0322729773,67.814,54.357,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2016,,2025-04-15,1.74,90.5,99.3899993896484,35.5299987792969,13838.5266823272,68.021,54.863,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2017,,2025-04-15,1.69,89.6840515136719,97.9381713867188,35.1153450012207,15132.4958333982,68.075,55.064,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2010,,2025-04-15,1.36,87.5,98.6399993896484,0,11188.4191700977,67.841,53.73,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2015,,2025-04-15,1.7,90.5599975585938,99.4400024414062,33.8800010681152,13321.9753140616,67.98,54.029,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2006,,2025-04-15,1.46,87.1600036621094,98.9100036621094,NA,9211.7374468148,67.967,51.945,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2022,,2025-04-15,1.47,89.2730178833008,97.2051773071289,37.0257530212402,20229.4613617326,68.54,55.299,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2023,,2025-04-15,1.36,73.6536026000977,NA,NA,22502.8429938094,68.671,55.383,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2014,,2025-04-15,1.65,90.1900024414062,99.5400009155273,31.8500003814697,15185.814581236,67.952,53.301,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2011,,2025-04-15,1.33,87.1399993896484,98.8600006103516,0.358017444610596,12902.574053337,67.869,52.909,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2012,,2025-04-15,1.44,88.2699966430664,98.9100036621094,0.449183344841003,13329.3499931271,67.897,54.088,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2002,,2025-04-15,1.26,NA,NA,NA,4003.60935783538,67.85,51.07,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2003,,2025-04-15,1.32,NA,NA,NA,4914.57992829302,67.8,50.516,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2000,,2025-04-15,1.25,NA,NA,NA,3278.17896440803,68.067,48.977,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2001,,2025-04-15,1.22,NA,NA,NA,3504.61829462397,67.95,49.944,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2007,,2025-04-15,1.54,82.4300003051758,97.4000015258789,NA,13370.9789452508,67.9,52.909,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2021,,2025-04-15,1.57,88.2918853759766,96.9889755249023,35.9120864868164,20262.8433862451,68.421,54.167,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2018,,2025-04-15,1.6,92.4100036621094,98.0975723266602,36.2999992370605,17252.1710428626,68.142,55.639,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2019,,2025-04-15,1.61,92.9100036621094,98.1290130615234,37.1399993896484,17294.9751600969,68.222,55.474,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2005,,2025-04-15,1.39,81.5400009155273,98,NA,7283.78738127622,68,50.386,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2020,,2025-04-15,1.55,91.6396865844727,98.00244140625,38.6319580078125,17564.2321549354,68.315,55.844,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2004,,2025-04-15,1.29,80.0500030517578,96.7099990844727,NA,6109.73265186817,67.9,50.405,NA,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Lebanon,LB,LBN,2003,,2025-04-15,2.457,NA,NA,NA,4437.71588507526,86.366,20.067,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2002,,2025-04-15,2.523,NA,NA,NA,4290.85283803266,86.24,19.905,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2012,,2025-04-15,2.345,NA,NA,NA,8406.98405608118,87.636,24.089,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2006,,2025-04-15,2.244,NA,NA,NA,4635.2514117486,86.762,20.745,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2001,,2025-04-15,2.576,NA,NA,NA,4009.55929751102,86.118,19.75,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2014,,2025-04-15,2.375,NA,NA,NA,7577.6413302369,87.947,25.401,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2013,,2025-04-15,2.361,NA,NA,NA,8162.37929361396,87.79,24.74,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2004,,2025-04-15,2.378,NA,NA,NA,4600.68371412993,86.494,20.281,58,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2005,,2025-04-15,2.291,NA,NA,NA,4602.19804637945,86.627,20.51,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2010,,2025-04-15,2.256,NA,NA,NA,7625.81051551165,87.334,22.817,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2007,,2025-04-15,2.201,32.5099983215332,53.1500015258789,NA,5125.25809960149,86.901,20.984,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2008,,2025-04-15,2.172,NA,NA,NA,5912.04532820842,87.042,21.585,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2009,,2025-04-15,2.191,NA,NA,NA,7090.85493856621,87.187,22.195,54.5,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2000,,2025-04-15,2.6,NA,NA,NA,3986.83513941026,86,19.597,62.7,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2011,,2025-04-15,2.32,NA,NA,NA,7834.96257108993,87.484,23.448,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2015,,2025-04-15,2.382,NA,NA,NA,7714.1099998804,88.106,26.114,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2016,,2025-04-15,2.39,NA,NA,NA,8089.012088155,88.266,26.885,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2022,,2025-04-15,2.263,NA,NA,NA,3654.35845534878,89.262,27.547,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2023,,2025-04-15,2.239,NA,NA,NA,NA,89.432,27.537,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2019,,2025-04-15,2.327,42.4960060119629,64.0798721313477,21.9867496490479,8905.88005497437,88.758,29.286,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2020,,2025-04-15,2.308,NA,NA,NA,5561.19166950397,88.925,27.046,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2017,,2025-04-15,2.372,NA,NA,NA,8608.21084982387,88.429,27.67,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2018,,2025-04-15,2.347,76.5800018310547,87.0500030517578,56.0099983215332,9174.53666204759,88.593,28.47,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2021,,2025-04-15,2.283,NA,NA,NA,4045.37391066234,89.093,27.641,NA,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lesotho,LS,LSO,2015,,2025-04-15,3.217,NA,NA,NA,1121.19851342518,26.908,54.532,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2016,,2025-04-15,3.18,NA,NA,NA,992.491840678465,27.317,53.146,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2011,,2025-04-15,3.343,NA,NA,NA,1280.73390931581,25.31,58.789,63.4227770494969,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2014,,2025-04-15,3.239,NA,NA,NA,1173.5377928819,26.502,55.91,60.2,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2013,,2025-04-15,3.283,NA,NA,NA,1151.03735837227,26.101,57.277,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2010,,2025-04-15,3.25,NA,NA,NA,1119.47557793042,24.798,59.537,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2017,,2025-04-15,3.105,NA,NA,NA,1069.36673247542,27.73,51.753,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2022,,2025-04-15,2.716,NA,NA,NA,1029.99553333827,29.943,49.13,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2019,,2025-04-15,2.924,6.06675624847412,42.8141632080078,5.45376396179199,1082.05706777516,28.585,48.958,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2020,,2025-04-15,2.846,NA,NA,NA,918.582577421982,29.028,48.489,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2023,,2025-04-15,2.694,NA,NA,NA,916.282979328622,30.415,49.096,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2021,,2025-04-15,2.769,NA,NA,NA,1066.58645143823,29.48,48.496,NA,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2004,,2025-04-15,3.508,NA,NA,NA,766.685820928242,21.689,63.912,37.3,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
