country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending,eys_f,gii,mmr,pr_f
Kazakhstan,KZ,KAZ,2000,,2025-04-15,1.898,NA,NA,NA,1180.0444563226,56.098,65.381,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,12.28005981,0.37,56.33923177,11.20689655
Kazakhstan,KZ,KAZ,2004,,2025-04-15,2.201,NA,NA,NA,2722.47407755402,56.39,64.113,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,13.99659983,0.333,35.98776647,9.482758621
Kazakhstan,KZ,KAZ,2005,,2025-04-15,2.274,NA,NA,NA,3577.35804001782,56.463,64.462,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.42573484,0.337,35.53062716,8.620689655
Kazakhstan,KZ,KAZ,2006,,2025-04-15,2.38,NA,NA,NA,5030.13494711519,56.536,64.849,50.70393556,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.85486984,0.328,30.56539346,8.620689655
Kazakhstan,KZ,KAZ,2003,,2025-04-15,2.075,NA,NA,NA,1958.02050246511,56.317,64.784,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,13.56746483,0.35,41.72062142,8.620689655
Kazakhstan,KZ,KAZ,2017,,2025-04-15,2.745,NA,NA,NA,8943.08416791984,57.336,68.003,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.4990797,0.198,13.40550931,22.07792208
Kazakhstan,KZ,KAZ,2021,,2025-04-15,3.32,NA,NA,NA,9983.60103576902,57.821,67.25,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.95436668,0.182,13.38363194,24.51612903
Kazakhstan,KZ,KAZ,2007,,2025-04-15,2.49,96.4300003051758,99.25,27.8799991607666,6449.43931096532,56.609,65.337,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.81057239,0.302,28.01561191,12.33766234
Kazakhstan,KZ,KAZ,2009,,2025-04-15,2.58,84.5999984741211,94.5899963378906,24.2900009155273,6938.01175663001,56.755,66.259,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.72197747,0.282,23.01157528,13.63636364
Kazakhstan,KZ,KAZ,2010,,2025-04-15,2.61,NA,NA,NA,8793.07589980782,56.827,66.691,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.67768002,0.27,19.63788885,13.63636364
Kazakhstan,KZ,KAZ,2013,,2025-04-15,2.67,NA,NA,NA,13478.459627612,57.046,67.812,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.84232044,0.233,13.01082262,18.18181818
Kazakhstan,KZ,KAZ,2020,,2025-04-15,3.13,NA,NA,NA,8781.50797787648,57.671,66.527,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,15.02602959,0.182,13.38363194,24.51612903
Kazakhstan,KZ,KAZ,2023,,2025-04-15,3.012,NA,NA,NA,12918.8661346014,58.179,66.596,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.16415405,0.182,13.38363194,19.59459459
Kazakhstan,KZ,KAZ,2012,,2025-04-15,2.64,NA,NA,NA,12018.7966527993,56.973,67.479,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,15.01842022,0.236,14.41195559,18.18181818
Kazakhstan,KZ,KAZ,2014,,2025-04-15,2.76,NA,NA,NA,12427.7094576939,57.118,68.016,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.66510963,0.229,12.98815175,19.75308642
Kazakhstan,KZ,KAZ,2015,,2025-04-15,2.755,71.558837890625,90.6959533691406,30.0196990966797,10196.1226255982,57.191,68.016,55.69399923,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.52217007,0.217,12.55368332,20.12987013
Kazakhstan,KZ,KAZ,2016,,2025-04-15,2.795,NA,NA,NA,7475.56688689424,57.264,67.953,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.35984039,0.212,13.40243734,20.77922078
Kazakhstan,KZ,KAZ,2019,,2025-04-15,2.89,93.992561340332,98.4973831176758,40.7540702819824,9457.12614657136,57.54,68.035,NA,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD,14.86221027,0.192,14.01698788,22.07792208
Kenya,KE,KEN,2011,,2025-04-15,4.284,NA,NA,NA,1096.14499807675,23.969,71.115,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.44627429,0.603,472.8049948,9.821428571
Kenya,KE,KEN,2008,,2025-04-15,4.66,NA,NA,NA,915.54435473604,22.8,70.937,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,9.973129749,0.617,483.5056467,9.821428571
Kenya,KE,KEN,2012,,2025-04-15,4.116,NA,NA,NA,1285.00536171512,24.376,71.175,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.53955152,0.601,476.9846591,9.821428571
Kenya,KE,KEN,2016,,2025-04-15,3.689,33.7183380126953,45.966854095459,NA,1554.12610314423,26.105,71.417,61.1741487617736,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.94456048,0.547,504.6744455,20.81339713
Kenya,KE,KEN,2013,,2025-04-15,3.955,NA,NA,NA,1370.87885214659,24.794,71.235,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.63282874,0.568,516.2126022,19.85645933
Kenya,KE,KEN,2009,,2025-04-15,4.567,21.9200000762939,27.7199993133545,NA,1047.9678324485,23.183,70.996,45.5,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.25971985,0.61,464.1276844,9.821428571
Kenya,KE,KEN,2018,,2025-04-15,3.536,NA,NA,NA,1836.45275528993,27.03,65.814,61.9209893809262,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.16301499,0.538,511.5100072,23.26139089
Kenya,KE,KEN,2021,,2025-04-15,3.312,38.7080421447754,67.5824508666992,4.4461841583252,2061.35622089594,28.493,62.668,64.7,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.49069676,0.533,529.9622562,23.24455206
Kenya,KE,KEN,2017,,2025-04-15,3.609,NA,NA,NA,1667.48447230835,26.562,68.685,59.9682382404727,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.05378773,0.536,489.9415813,23.26139089
Kenya,KE,KEN,2019,,2025-04-15,3.433,27.066089630127,55.1886100769043,3.62670993804932,1960.40808854893,27.507,62.817,59.8006521261165,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.27224225,0.535,502.9165521,23.26139089
Kenya,KE,KEN,2020,,2025-04-15,3.364,23.9990100860596,54.5940284729004,2.78157997131348,1927.66459027849,27.995,62.108,65.1162106221682,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.3814695,0.533,529.9622562,23.26139089
Kenya,KE,KEN,2010,,2025-04-15,4.446,18,25.5,NA,1091.51873101194,23.571,71.055,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.35299707,0.607,475.5000998,9.821428571
Kenya,KE,KEN,2022,,2025-04-15,3.262,32.5698699951172,60.4714317321777,4.57471990585327,2109.56288513137,29.002,62.49,62.5,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.49069676,0.527,529.9622562,24.75961538
Kenya,KE,KEN,2023,,2025-04-15,3.208,NA,NA,NA,1952.30457929636,29.52,62.434,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,11.49069676,0.526,529.9622562,24.57831325
Kenya,KE,KEN,2006,,2025-04-15,4.754,NA,NA,NA,699.80237063381,22.045,70.819,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,9.410914898,0.64,493.3614575,7.305936073
Kenya,KE,KEN,2015,,2025-04-15,3.766,NA,NA,NA,1489.11959777284,25.658,71.357,64.0789073661562,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.83533322,0.551,482.9713942,20.81339713
Kenya,KE,KEN,2003,,2025-04-15,4.937,NA,NA,NA,442.898457253405,20.948,70.646,39.3,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,8.461624861,0.649,525.4563412,7.142857143
Kenya,KE,KEN,2000,,2025-04-15,5.136,NA,NA,NA,414.626365130846,19.892,70.475,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,8.183879852,0.683,563.7612037,3.571428571
Kenya,KE,KEN,2014,,2025-04-15,3.843,NA,NA,NA,1482.81566253497,25.221,71.296,58,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,10.72610596,0.562,506.8486895,20.33492823
Kenya,KE,KEN,2002,,2025-04-15,5.027,NA,NA,NA,402.936385605382,20.591,70.589,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,7.921969891,0.681,536.3377512,3.571428571
Kenya,KE,KEN,2007,,2025-04-15,4.718,NA,NA,NA,840.201439476765,22.42,70.878,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,9.68653965,0.636,494.0975121,7.246376812
Kenya,KE,KEN,2004,,2025-04-15,4.861,NA,NA,NA,463.662781300121,21.31,70.704,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,9.001279831,0.648,504.0948399,7.142857143
Kenya,KE,KEN,2001,,2025-04-15,5.094,NA,NA,NA,410.70045247481403,20.239,70.532,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,8.229060173,0.684,567.1442053,3.571428571
Kenya,KE,KEN,2005,,2025-04-15,4.801,NA,NA,NA,523.456312433863,21.675,70.761,NA,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend,9.135290146,0.647,503.4367583,7.142857143
Kiribati,KI,KIR,2002,,2025-04-15,3.814,NA,NA,NA,810.108949976176,43.492,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,NA,NA,112.7678083,4.761904762
Kiribati,KI,KIR,2001,,2025-04-15,3.957,NA,NA,NA,718.833757321332,43.473,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,NA,NA,118.4955553,4.761904762
Kiribati,KI,KIR,2003,,2025-04-15,3.702,NA,NA,NA,1020.50050169828,43.512,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,NA,NA,114.0779055,4.761904762
Kiribati,KI,KIR,2000,,2025-04-15,4.071,NA,NA,NA,845.367556128631,42.958,NA,40.7,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,NA,NA,115.9478256,4.87804878
Kiribati,KI,KIR,2006,,2025-04-15,3.815,NA,NA,NA,1123.19268258743,44.03,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,10.4113918,NA,116.4470523,7.142857143
Kiribati,KI,KIR,2014,,2025-04-15,3.521,NA,NA,NA,1736.7053011433,50.773,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,11.70795057,NA,120.1664419,8.695652174
Kiribati,KI,KIR,2015,,2025-04-15,3.438,38.7450637817383,82.0925827026367,1.10459101200104,1639.85274301496,51.619,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,11.87846344,NA,121.3243154,8.695652174
Kiribati,KI,KIR,2004,,2025-04-15,3.734,NA,NA,NA,1083.26858963731,43.532,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,NA,NA,116.134761,4.761904762
Kiribati,KI,KIR,2005,,2025-04-15,3.76,NA,NA,NA,1161.78372745312,43.551,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,10.25976182,NA,117.7351421,4.761904762
Kiribati,KI,KIR,2018,,2025-04-15,3.318,8.50858020782471,71.0971221923828,2.65387988090515,1912.73798131035,54.057,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.39000205,NA,110.3563248,6.52173913
Kiribati,KI,KIR,2019,,2025-04-15,3.29,73.6029281616211,84.1297988891602,4.38116884231567,1750.99750920482,54.835,NA,33.6,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.42732,NA,108.2256924,6.52173913
Kiribati,KI,KIR,2007,,2025-04-15,3.865,NA,NA,NA,1352.57829954167,44.866,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,10.56526273,NA,118.2432578,4.347826087
Kiribati,KI,KIR,2008,,2025-04-15,3.899,NA,NA,NA,1410.62249506033,45.706,NA,20,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,10.72140773,NA,127.804822,4.347826087
Kiribati,KI,KIR,2009,,2025-04-15,3.905,NA,NA,NA,1316.62734623652,46.547,NA,22.3,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,10.87986042,NA,126.5563465,4.347826087
Kiribati,KI,KIR,2010,,2025-04-15,3.898,NA,NA,NA,1522.10110213175,47.39,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,11.04065489,NA,130.6428703,4.347826087
Kiribati,KI,KIR,2011,,2025-04-15,3.878,NA,NA,NA,1771.12894481248,48.235,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,11.20382577,NA,128.8121778,8.695652174
Kiribati,KI,KIR,2012,,2025-04-15,3.768,NA,NA,NA,1843.55346948038,49.082,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,11.36940815,NA,130.618837,8.695652174
Kiribati,KI,KIR,2013,,2025-04-15,3.643,NA,NA,NA,1772.08706898092,49.927,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,11.5374377,NA,119.3853065,8.695652174
Kiribati,KI,KIR,2017,,2025-04-15,3.339,NA,NA,NA,1853.0511299437,53.262,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.21948918,NA,111.5865828,6.52173913
Kiribati,KI,KIR,2023,,2025-04-15,3.147,NA,NA,NA,2106.76000405677,57.762,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.4013078,NA,76.33471243,6.666666667
Kiribati,KI,KIR,2020,,2025-04-15,3.254,47.8107757568359,84.9617614746094,1.93491017818451,1769.43211760217,55.594,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.4143139,NA,76.33471243,8.888888889
Kiribati,KI,KIR,2016,,2025-04-15,3.375,NA,NA,NA,1742.66812442095,52.45,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.04897631,NA,116.8181387,6.52173913
Kiribati,KI,KIR,2022,,2025-04-15,3.182,NA,NA,NA,2075.90844085067,57.058,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.4013078,NA,76.33471243,6.666666667
Kiribati,KI,KIR,2021,,2025-04-15,3.219,NA,NA,NA,2253.82500103057,56.335,NA,NA,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA,12.4013078,NA,76.33471243,6.666666667
"Korea, Dem. People's Rep.",KP,PRK,2019,,2025-04-15,1.825,72.3774795532227,82.7603378295898,28.1676387786865,NA,62.134,77.684,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.75725931,NA,106.154737,17.61280932
"Korea, Dem. People's Rep.",KP,PRK,2006,,2025-04-15,1.936,NA,NA,NA,NA,59.884,77.5,69.1,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,12.06954611,NA,130.6371278,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2005,,2025-04-15,1.872,NA,NA,NA,NA,59.805,77.441,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,12.19581139,NA,121.8917125,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2009,,2025-04-15,1.905,NA,NA,NA,NA,60.195,77.511,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.69853973,NA,131.3916986,15.57496361
"Korea, Dem. People's Rep.",KP,PRK,2014,,2025-04-15,1.874,69.0132904052734,80.3419418334961,23.952615737915,NA,61.098,77.424,78.2,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.10536464,NA,84.63795413,16.30276565
"Korea, Dem. People's Rep.",KP,PRK,2015,,2025-04-15,1.863,69.9276885986328,81.0399475097656,24.8664398193359,NA,61.277,77.482,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,10.98672962,NA,108.3678483,16.30276565
"Korea, Dem. People's Rep.",KP,PRK,2016,,2025-04-15,1.856,70.9502182006836,81.8187789916992,25.88059425354,NA,61.471,77.349,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.21300634,NA,108.7569667,16.30276565
"Korea, Dem. People's Rep.",KP,PRK,2004,,2025-04-15,1.899,NA,NA,NA,NA,59.727,77.561,67.6,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,NA,NA,130.5772996,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2017,,2025-04-15,1.848,71.321174621582,82.1929702758789,26.4441680908203,NA,61.678,77.501,70.2,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.43928305,NA,107.6479531,16.30276565
"Korea, Dem. People's Rep.",KP,PRK,2020,,2025-04-15,1.821,72.8823394775391,83.0876922607422,28.6584930419922,NA,62.381,76.392,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.84967968,NA,106.7004831,17.61280932
"Korea, Dem. People's Rep.",KP,PRK,2007,,2025-04-15,1.943,NA,NA,NA,NA,59.962,77.564,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.94458807,NA,137.7008415,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2008,,2025-04-15,1.97,NA,NA,NA,NA,60.04,77.461,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.82092374,NA,139.2204917,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2023,,2025-04-15,1.78,NA,NA,NA,NA,63.203,77.674,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.94282654,NA,106.7004831,17.61280932
"Korea, Dem. People's Rep.",KP,PRK,2010,,2025-04-15,1.89,65.5379180908203,77.1904144287109,20.8059387207031,NA,60.377,77.541,70.6,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.57990472,NA,130.232431,15.57496361
"Korea, Dem. People's Rep.",KP,PRK,2011,,2025-04-15,1.883,66.066276550293,77.8335952758789,21.0471668243408,NA,60.557,77.521,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.4612697,NA,120.1218699,15.57496361
"Korea, Dem. People's Rep.",KP,PRK,2012,,2025-04-15,1.882,66.7289505004883,78.5920562744141,21.5100860595703,NA,60.738,77.481,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.34263468,NA,108.1676423,15.57496361
"Korea, Dem. People's Rep.",KP,PRK,2013,,2025-04-15,1.877,67.7131805419922,79.3877563476562,22.6121463775635,NA,60.918,77.451,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.22399966,NA,95.89833531,15.57496361
"Korea, Dem. People's Rep.",KP,PRK,2000,,2025-04-15,1.941,NA,NA,NA,NA,59.412,77.817,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,NA,NA,185.6162258,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2001,,2025-04-15,1.94,NA,NA,NA,NA,59.491,77.694,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,NA,NA,172.2506351,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2002,,2025-04-15,1.919,NA,NA,NA,NA,59.57,77.665,68.6,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,NA,NA,188.3007018,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2003,,2025-04-15,1.909,NA,NA,NA,NA,59.648,77.616,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,NA,NA,123.0760001,20.08733624
"Korea, Dem. People's Rep.",KP,PRK,2018,,2025-04-15,1.834,71.6847915649414,82.4144973754883,27.3532524108887,NA,61.899,77.683,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.66555977,NA,107.1610329,16.30276565
"Korea, Dem. People's Rep.",KP,PRK,2021,,2025-04-15,1.806,73.4990463256836,83.6950988769531,28.9895114898682,NA,62.642,76.599,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.94282654,NA,106.7004831,17.61280932
"Korea, Dem. People's Rep.",KP,PRK,2022,,2025-04-15,1.797,74.0304946899414,84.0698394775391,29.55224609375,NA,62.916,77.68,NA,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified,11.94282654,NA,106.7004831,17.61280932
"Korea, Rep.",KR,KOR,2022,,2025-04-15,0.778,74.0304946899414,84.0698394775391,29.55224609375,32394.6833725203,81.427,55.03,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,16.28392982,0.04,8.1156225,18.6440678
"Korea, Rep.",KR,KOR,2011,,2025-04-15,1.244,66.066276550293,77.8335952758789,21.0471668243408,25097.595426845,81.923,49.994,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,15.99417973,0.08,9.603592256,14.71571906
"Korea, Rep.",KR,KOR,2012,,2025-04-15,1.297,66.7289505004883,78.5920562744141,21.5100860595703,25459.1689000965,81.851,50.29,77.1,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,15.95061016,0.074,9.118777303,15.66666667
"Korea, Rep.",KR,KOR,2000,,2025-04-15,1.48,55.2999992370605,69.5800018310547,NA,12257.0206622345,79.621,49.35,79.3,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,14.58290005,0.185,15.54110026,5.860805861
"Korea, Rep.",KR,KOR,2001,,2025-04-15,1.309,NA,NA,NA,11561.2071745115,79.94,50.001,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,14.68387985,0.18,15.48865842,5.860805861
"Korea, Rep.",KR,KOR,2002,,2025-04-15,1.178,NA,NA,NA,13165.08362497,80.299,50.369,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,14.83584023,0.187,16.55356911,5.860805861
"Korea, Rep.",KR,KOR,2003,,2025-04-15,1.191,NA,NA,NA,14672.8057539465,80.652,49.477,84.5,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,15.03481007,0.173,13.26106669,5.860805861
"Korea, Rep.",KR,KOR,2004,,2025-04-15,1.164,NA,NA,NA,16496.1316167114,81.002,50.637,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,15.24724007,0.109,12.77183966,13.04347826
"Korea, Rep.",KR,KOR,2005,,2025-04-15,1.085,61.9599990844727,74.0800018310547,NA,19402.5026259549,81.345,50.664,80.2,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,15.46644974,0.102,12.40634492,13.37792642
"Korea, Rep.",KR,KOR,2006,,2025-04-15,1.132,NA,NA,NA,21743.4774514254,81.528,50.833,79.6,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,15.59407043,0.097,11.18309564,13.37792642
